Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,Hour_sin,Hour_cos
152,-1.0,56,4.7,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
148,-1.4,43,4.3,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
125,-2.5,39,3.4,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
111,-3.4,36,3.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
67,-4.2,35,3.4,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
45,-4.7,38,2.4,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
44,-5.2,35,3.2,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
86,-5.6,38,3.2,1974,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
136,-5.9,39,2.9,1979,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
325,-6.0,39,3.1,1996,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
653,-6.0,38,3.6,1994,0.01,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
326,-5.9,36,5.1,1941,0.1,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
212,-5.3,32,4.5,2000,0.62,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
226,-4.7,36,3.8,2000,1.0,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
247,-5.2,33,4.6,1973,1.26,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
241,-5.4,32,5.1,1986,1.24,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
253,-5.4,31,4.1,1945,1.13,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
269,-5.5,33,4.5,2000,0.92,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
277,-6.0,40,4.0,2000,0.55,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
361,-7.1,44,4.2,2000,0.18,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
557,-7.9,43,3.3,2000,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
371,-8.6,45,3.9,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
254,-9.3,49,3.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
266,-9.7,51,2.5,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
222,-10.2,50,3.0,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
174,-10.7,53,1.2,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
133,-11.0,51,1.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
127,-11.2,51,1.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
95,-11.5,50,0.7,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
54,-11.6,50,2.2,1995,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
46,-11.6,47,2.1,1982,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
65,-11.6,45,2.8,1951,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
104,-11.8,47,2.5,1973,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
280,-12.1,50,2.3,1929,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
580,-12.3,52,1.3,1914,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
275,-11.8,46,2.9,1956,0.1,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
184,-10.5,45,3.3,1855,0.6,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
201,-9.4,42,3.1,1815,0.93,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
228,-8.3,35,2.9,1967,1.14,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
225,-6.9,37,2.4,1955,1.22,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
258,-5.4,32,2.0,1930,1.12,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
250,-5.8,30,2.8,2000,0.92,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
248,-6.0,29,2.8,1983,0.58,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
305,-7.0,32,2.6,2000,0.19,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
529,-7.7,36,1.0,2000,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
350,-8.2,43,1.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
260,-8.4,42,1.0,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
270,-8.8,43,1.4,1999,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
256,-9.0,45,1.3,1999,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
173,-9.3,47,2.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
168,-9.5,48,1.3,1996,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
183,-10.2,52,1.6,1997,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
120,-10.4,53,1.8,1949,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
79,-10.9,55,1.8,1913,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
41,-11.4,58,1.3,1907,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
68,-11.5,58,1.1,1923,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
109,-11.9,57,1.1,1974,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
310,-11.7,53,1.6,1998,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
591,-11.4,47,3.3,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
340,-11.1,46,3.4,1981,0.1,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
202,-9.5,39,2.1,1875,0.6,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
251,-8.1,35,1.8,1806,0.96,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
267,-6.5,30,2.9,1945,1.17,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
251,-5.8,28,2.9,1887,1.23,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
240,-4.7,27,2.9,1883,1.12,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
240,-4.9,26,3.1,1887,0.89,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
278,-4.5,26,2.2,2000,0.56,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
392,-5.6,29,1.7,2000,0.18,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
537,-6.6,33,1.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
373,-6.6,31,1.6,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
263,-7.6,35,0.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
271,-8.3,39,1.0,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
271,-8.9,39,0.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
174,-9.2,44,0.4,1978,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
171,-9.5,50,0.6,1953,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
170,-9.8,48,0.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
107,-10.6,44,0.8,1903,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
80,-10.7,48,0.4,1651,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
52,-11.0,50,0.8,1718,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
62,-10.8,48,0.8,1648,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
108,-11.0,55,0.8,1541,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
279,-10.9,57,1.1,1387,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
621,-10.4,54,1.1,1432,0.01,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
305,-9.4,44,0.5,1680,0.13,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
189,-7.7,43,0.9,1555,0.35,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
247,-6.1,38,1.0,1587,0.52,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
278,-4.9,34,1.3,1768,0.6,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
282,-3.8,32,0.9,1827,0.52,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
294,-2.7,28,0.7,1857,0.65,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
301,-2.5,29,1.1,1667,0.48,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
335,-2.4,28,0.9,1878,0.35,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
382,-2.9,31,0.6,1723,0.09,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
612,-3.5,35,1.1,1414,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
410,-4.2,40,0.9,1216,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
277,-4.8,43,1.1,1397,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
316,-4.8,45,0.8,1351,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
309,-4.9,44,1.1,1369,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
211,-5.6,53,1.2,1290,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
227,-5.7,53,0.6,1262,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
241,-6.3,57,0.4,1148,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
162,-6.8,58,0.4,1089,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
110,-6.9,56,0.5,1111,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
69,-7.1,59,0.8,1058,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
68,-7.5,64,0.9,989,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
129,-7.4,64,0.7,906,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
285,-7.0,63,0.6,865,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
658,-6.6,64,1.1,791,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
330,-5.9,60,0.6,691,0.09,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
221,-4.6,52,0.8,648,0.34,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
279,-2.9,46,1.0,809,0.42,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
309,-2.5,43,0.7,895,0.34,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
325,-1.6,40,0.3,868,0.32,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
329,-0.7,39,0.8,826,0.35,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
342,0.1,35,1.5,946,0.42,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
354,0.0,37,0.6,994,0.13,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
464,-0.2,39,0.8,1016,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
682,0.1,43,0.9,1485,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
451,0.6,41,1.2,1550,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
320,0.9,42,1.2,1113,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
300,0.7,47,2.7,1283,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
296,-0.1,49,2.0,870,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
247,-1.3,60,2.5,792,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
217,-2.6,73,3.4,787,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
302,-3.4,76,2.9,582,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
228,-4.1,73,2.1,567,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
129,-4.5,71,1.6,651,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
80,-5.0,70,2.7,702,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
45,-5.6,72,2.0,662,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
66,-6.1,69,2.9,765,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
90,-6.7,64,2.1,977,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
190,-7.3,62,2.6,1112,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
195,-7.2,47,2.8,1724,0.18,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
201,-6.2,42,2.3,1893,0.52,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
239,-5.2,30,4.0,1991,0.86,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
252,-4.1,28,3.8,1998,1.08,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
296,-3.7,23,4.0,1980,1.12,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
292,-3.4,22,4.3,1966,1.07,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
291,-3.3,22,5.0,2000,0.86,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
258,-3.3,24,3.5,2000,0.54,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
277,-4.6,26,2.6,2000,0.17,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
212,-5.3,28,3.5,2000,0.0,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
173,-6.0,32,2.4,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
143,-6.6,37,3.4,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
159,-7.1,39,3.2,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
155,-7.6,41,1.6,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
142,-8.0,41,2.2,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
175,-8.1,41,2.0,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
146,-8.4,40,1.6,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
132,-8.7,40,2.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
100,-9.0,40,3.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
41,-9.5,40,1.9,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
31,-9.7,41,3.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
39,-9.9,42,2.3,2000,0.0,0.0,0.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
53,-10.2,42,2.3,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
94,-10.7,43,0.9,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
122,-10.5,38,1.1,1950,0.19,0.0,0.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
142,-8.5,31,1.5,1997,0.58,0.0,0.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
189,-7.2,29,1.8,1926,0.88,0.0,0.0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
216,-4.9,25,2.6,1966,1.08,0.0,0.0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
223,-4.5,25,3.2,1989,1.14,0.0,0.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
268,-3.2,26,3.1,1933,1.07,0.0,0.0,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
278,-2.5,28,2.0,2000,0.85,0.0,0.0,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
256,-2.7,31,2.3,2000,0.54,0.0,0.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
266,-3.8,35,2.4,2000,0.17,0.0,0.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
204,-4.7,37,1.8,2000,0.01,0.0,0.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
157,-5.6,39,1.1,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
166,-6.0,42,0.8,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
168,-6.5,45,0.7,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
172,-6.6,50,0.6,1990,0.0,0.0,0.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
138,-6.9,53,0.7,2000,0.0,0.0,0.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
151,-5.9,50,0.6,2000,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
97,-5.3,48,0.4,1664,0.0,0.0,0.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
38,-5.0,65,0.4,990,0.0,0.0,0.2,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
32,-5.3,76,1.0,767,0.0,0.3,0.5,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
29,-5.4,81,0.7,270,0.0,0.0,0.7,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
27,-5.3,81,0.9,923,0.0,0.0,0.8,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
45,-5.2,85,0.9,271,0.0,0.4,1.3,0,0,0,1,0,1,1.0,6.123233995736766e-17
96,-5.0,85,0.7,186,0.0,0.0,1.8,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
146,-4.6,86,1.2,508,0.0,0.0,2.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
52,-4.3,89,1.0,59,0.0,1.6,4.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
36,-3.7,87,1.0,541,0.03,0.0,4.8,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
44,-2.9,85,1.2,243,0.06,0.0,4.8,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
62,-1.8,83,1.2,351,0.09,1.1,5.1,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
76,-0.9,84,1.2,333,0.09,0.0,5.0,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
116,0.5,76,0.9,364,0.17,0.0,4.2,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
137,1.6,73,0.9,421,0.6,0.0,3.2,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
181,1.8,76,0.8,410,0.47,0.0,2.7,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
175,0.4,84,0.8,317,0.15,0.0,2.7,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
281,0.0,88,0.6,277,0.0,0.0,2.7,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
198,1.3,65,1.1,1122,0.0,0.0,2.7,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
165,3.3,65,3.2,1172,0.0,0.0,2.7,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
148,2.8,73,2.4,831,0.0,0.0,2.6,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
160,1.5,82,2.4,537,0.0,0.0,2.6,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
128,0.1,81,2.9,551,0.0,0.0,2.6,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
122,-1.0,73,2.3,881,0.0,0.0,2.6,0,0,0,1,0,1,0.0,1.0
122,-2.0,72,0.8,979,0.0,0.0,2.6,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
93,-2.7,72,0.9,990,0.0,0.0,2.6,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
55,-2.8,58,1.6,1315,0.0,0.0,2.6,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
39,-2.9,59,1.8,1286,0.0,0.0,2.6,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
55,-3.9,66,0.7,1209,0.0,0.0,2.6,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
78,-4.3,70,1.6,1169,0.0,0.0,2.6,0,0,0,1,0,1,1.0,6.123233995736766e-17
165,-4.4,64,2.8,1367,0.0,0.0,2.6,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
390,-5.2,58,2.2,1594,0.0,0.0,2.5,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
199,-5.3,48,2.6,1810,0.18,0.0,2.5,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
151,-4.6,41,2.8,1815,0.57,0.0,2.5,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
174,-3.5,35,2.2,1742,0.87,0.0,2.5,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
191,-2.5,31,2.6,1778,1.08,0.0,2.3,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
189,-2.2,25,3.2,1970,1.17,0.0,2.2,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
178,-2.2,23,3.7,1971,1.09,0.0,2.2,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
195,-1.3,26,3.0,2000,0.91,0.0,2.1,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
211,-1.8,31,3.1,1993,0.56,0.0,2.0,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
256,-2.7,35,1.8,2000,0.18,0.0,2.0,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
384,-3.8,42,3.3,2000,0.0,0.0,2.0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
276,-4.5,51,2.0,2000,0.0,0.0,2.0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
225,-4.9,55,2.0,2000,0.0,0.0,2.0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
224,-5.0,57,1.9,2000,0.0,0.0,2.0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474
213,-5.5,56,1.5,2000,0.0,0.0,2.0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384
149,-5.8,57,1.7,2000,0.0,0.0,2.0,0,0,0,1,0,1,-0.25881904510252157,0.9659258262890681
142,-6.5,63,1.5,1666,0.0,0.0,2.0,0,0,0,1,0,1,0.0,1.0
172,-7.3,67,1.1,1593,0.0,0.0,2.0,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683
108,-7.8,68,0.9,1642,0.0,0.0,2.0,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387
71,-8.1,70,1.3,1557,0.0,0.0,2.0,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476
38,-8.5,73,1.0,1723,0.0,0.0,2.0,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001
56,-8.3,67,0.9,1566,0.0,0.0,2.0,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074
97,-8.2,66,0.9,1718,0.0,0.0,2.0,0,0,0,1,0,1,1.0,6.123233995736766e-17
213,-8.1,67,0.9,1737,0.0,0.0,2.0,0,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
466,-7.8,65,1.1,1738,0.0,0.0,2.0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
239,-6.7,62,1.1,1749,0.09,0.0,2.0,0,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
162,-5.4,56,1.1,1751,0.28,0.0,2.0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
204,-4.2,51,1.1,1772,0.4,0.0,1.9,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682
209,-3.2,49,1.3,1723,0.53,0.0,1.9,0,0,0,1,0,1,1.2246467991473532e-16,-1.0
228,-1.3,43,1.0,1777,0.8,0.0,1.7,0,0,0,1,0,1,-0.2588190451025208,-0.9659258262890683
243,-0.5,44,1.0,1793,0.71,0.0,1.7,0,0,0,1,0,1,-0.4999999999999997,-0.8660254037844388
240,-0.2,45,1.0,1852,0.41,0.0,1.6,0,0,0,1,0,1,-0.7071067811865471,-0.7071067811865479
225,-0.5,48,1.1,1722,0.12,0.0,1.6,0,0,0,1,0,1,-0.8660254037844385,-0.5000000000000004
237,-0.9,70,1.1,299,0.02,0.0,2.2,0,0,0,1,0,1,-0.9659258262890683,-0.25881904510252063
329,-1.4,79,1.6,702,0.0,0.1,2.2,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16
190,-1.5,81,1.8,751,0.0,0.0,2.2,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203
165,-1.9,86,0.9,700,0.0,0.0,2.4,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001
